index,molecule,actual,average_prediction,standard_deviation
51,BaO,7.954,7.891949002793285,0.08417271151734898
52,BaRa,0.43,0.38402553191489347,0.019047211144328738
53,BaRa,0.43,0.3850467553191488,0.018879124281093725
54,BaS,10.86,10.448011676136371,0.12526678875809108
55,BaS,10.86,10.448011676136371,0.12526678875809108
56,BeBa,0.6,0.5389838709677426,0.01677575551764071
57,BeBa,0.6,0.5356827419354846,0.022053545627400955
58,BeCa,0.39,0.34413414364640915,0.01526674904741031
59,BeCa,0.39,0.3475397790055252,0.01595403861150712
60,BeMg,0.17,0.14427561111111104,0.017273394543950785
61,BeMg,0.17,0.1433964444444444,0.01928311154070731
62,BeRa,0.46,0.46243744318181873,0.016582673931326064
63,BeRa,0.46,0.46128965909090963,0.017548262116029393
64,BeSr,0.44,0.42047830508474576,0.013874674789597459
65,BeSr,0.44,0.4193393220338984,0.014394402340819849
66,BF,0.5,0.7616694507027026,0.050622433975578224
67,BF,0.5,0.7616694507027026,0.050622433975578224
68,BrCl,0.519,0.619416779005524,0.028963056005117727
69,BrCl,0.519,0.6250361933701648,0.02483694428877059
70,BrF,1.422,1.5209372568888873,0.046693223846900264
71,BrF,1.422,1.5205449182222202,0.0432406855242718
72,BrO,1.76,1.5242357692307695,0.07208582591789722
73,BrO,1.76,1.4960411153846163,0.04099310899035917
74,CaBa,0.21,0.2477608241758246,0.032272512627602404
75,CaBa,0.21,0.24759368131868176,0.031761568493246524
76,CaBr,4.36,5.046401600558664,0.11950639025699793
77,CaBr,4.36,4.8766506089385535,0.10057226751914226
78,CaCl,4.257,4.374868407303373,0.15231290831782554
79,CaCl,4.257,4.179961831460676,0.11051319041390638
80,CaF,3.07,3.3254417418579205,0.1124577429097319
81,CaF,3.07,3.1751314163934383,0.06568448743998068
82,CaI,4.58,5.033266546703293,0.1382413899259995
83,CaI,4.58,4.9317602335164805,0.13789156760341853
84,CaRa,0.43,0.38066733695652166,0.024665902643817544
85,CaRa,0.43,0.38402755434782604,0.024222320195415217
86,CaSr,0.15,0.17490526011560703,0.012918563985697835
87,CaSr,0.15,0.1756075144508671,0.01284748139578754
88,CdBa,0.02,0.03245408602150539,0.006105619082427015
89,CdBa,0.02,0.03329897849462366,0.007816806097037138
90,CdBe,0.03,0.06075781420765025,0.018561033235926106
91,CdBe,0.03,0.062199836065573756,0.01958045148358418
92,CdCa,0.02,0.0249693888888889,0.004014363124234014
93,CdCa,0.02,0.0253693888888889,0.00445929754855439
94,CdCs,0.4,0.3865234636871504,0.012905590199364506
95,CdCs,0.4,0.38475469273742974,0.014346754768644493
96,CdFr,0.34,1.1898779337016592,0.25388955810059416
97,CdFr,0.34,1.21039543646409,0.26406332667526844
98,CdK,0.44,0.40123244444444445,0.011211146270179393
99,CdK,0.44,0.39522966666666676,0.013760032578288268
100,CdLi,0.54,0.5083527999999995,0.022531407860140462
101,CdLi,0.54,0.5032649142857137,0.020444941054132148
102,CdMg,0.02,0.02693316384180791,0.005524122257270271
103,CdMg,0.02,0.02563949152542373,0.005348670490190996
104,CdNa,0.4,0.3742745355191251,0.014598719783589781
105,CdNa,0.4,0.37141245901639297,0.01455671283253044
106,CdRa,0.08,0.0752914525139665,0.006857176814685244
107,CdRa,0.08,0.07629256983240225,0.00711489562570503
108,CdRb,0.42,0.41333983425414444,0.00797784456102848
109,CdRb,0.42,0.4115106077348074,0.008051855087424925
110,CdSr,0.01,0.01677965714285715,0.003233800929846719
111,CdSr,0.01,0.01684634285714286,0.0032796678049796983
112,CdZn,0.01,0.014849623655913984,0.0028180868154166817
113,CdZn,0.01,0.014985376344086029,0.0030551961938795834
114,CF,0.645,0.7792212092134835,0.05181783232789377
115,CF,0.645,0.7792212092134835,0.05181783232789377
116,CH,1.46,1.2800389599999982,0.0548065016007993
117,CH,1.46,1.2908905942857125,0.06105145325558003
118,ClF,0.8881,0.9302648989361695,0.07642811385972198
119,ClF,0.8881,0.9216614468085098,0.07424326699884655
120,ClH,1.1086,1.1321275271086546,0.0336979646046148
121,ClH,1.1086,1.1234353975690594,0.0281206676334762
122,ClO,1.239,1.1671759157608705,0.055953625767652594
123,ClO,1.239,1.1572947798913051,0.0436518414110782
124,CN,1.45,1.3785166149425294,0.052362979314116084
125,CN,1.45,1.380846051724139,0.053601861359028107
126,CO,0.122,0.45591828651685384,0.05918451146404887
127,CO,0.122,0.410901372247191,0.06011957631353069
128,CoF,2.82,2.8340469492972935,0.12771774579745776
129,CoF,2.82,2.872910381297293,0.11776270501787135
130,CoH,1.88,2.0236405133689828,0.037914359868795385
131,CoH,1.88,2.016525588235293,0.03972540278114971
132,CoO,4.18,4.138222618111114,0.058708789857102345
133,CoO,4.18,4.130662577777781,0.05987461341002123
134,CrBa,2.67,2.5057637845303824,0.09119506449984226
135,CrBa,2.67,2.5085104806629794,0.09334186728659329
136,CrBe,1.43,1.264319513513516,0.05286385870385025
137,CrBe,1.43,1.2688772432432456,0.05597863334146955
138,CrCa,0.76,0.8331324800000006,0.02552013031042423
139,CrCa,0.76,0.834271805714286,0.02559585959613613
140,CrMg,0.1,0.18961242857142857,0.028199720808431347
141,CrMg,0.1,0.19182188571428574,0.03220366192821784
142,CrN,2.31,2.5328821420765033,0.050800958783189035
143,CrN,2.31,2.5422946010928964,0.05105661391568037
144,CrO,3.88,3.822335710497236,0.045175031136997175
145,CrO,3.88,3.820393367955799,0.04752159345156667
146,CrSr,1.48,1.4789671304347822,0.05440442252747633
147,CrSr,1.48,1.4813050163043477,0.056054266599766846
148,CrYb,1.19,1.1009665764705874,0.03307313812210975
149,CrYb,1.19,1.0985878235294106,0.03544290390429169
150,CS,1.9585,1.9000622367424207,0.03789405457726499
151,CS,1.9585,1.9000622367424207,0.03789405457726499
152,CsBa,2.19,2.044183333333332,0.045080306737593764
153,CsBa,2.19,2.041925555555554,0.048142532733796595
154,CsBe,1.72,1.688741675977653,0.029043249111950414
155,CsBe,1.72,1.6846749720670386,0.03125087208390838
156,CsBr,10.82,10.813399016574602,0.02482145544890423
157,CsBr,10.82,10.81380633425416,0.025529684583949795
158,CsCa,2.18,2.065552349726779,0.033292421583837224
159,CsCa,2.18,2.066923497267763,0.03506467700637607
160,CsCl,10.387,10.394460808743151,0.018757673716019267
161,CsCl,10.387,10.37189374316938,0.029401866152524374
162,CSe,1.99,1.9431578103448284,0.028761122965257284
163,CSe,1.99,1.9431578103448284,0.028761122965257284
164,CsF,7.8839,7.955805584946241,0.05388058559150547
165,CsF,7.8839,7.9435373827957045,0.07790422187557706
166,CsFr,0.88,0.8859801203183516,0.025552686155719477
167,CsFr,0.88,0.8823359068352055,0.024942749018270236
168,CsI,11.69,11.575153922651959,0.04569497310825573
169,CsI,11.69,11.575860146408866,0.0500456977140608
170,CsMg,0.88,0.87223638547486,0.04385952251129094
171,CsMg,0.88,0.8749934804469272,0.039960475490868584
172,CsRa,0.87,1.0974672131147547,0.07488501872100511
173,CsRa,0.87,1.0799879781420774,0.06788689056157858
174,CsSr,1.79,1.7807346368715082,0.02053647868335056
175,CsSr,1.79,1.7814949720670392,0.020087168348520142
176,CuBa,4.01,4.176309355191251,0.048752490201547406
177,CuBa,4.01,4.182790071038245,0.058787246423294956
178,CuBe,0.81,0.8816389204545465,0.056946156649330115
179,CuBe,0.81,0.8679899943181827,0.05095980421064696
180,CuCa,2.32,2.428070279026213,0.06286759478058472
181,CuCa,2.32,2.4275847808988726,0.05807570144722172
182,CuCs,9.29,9.305235891304337,0.038513039207931525
183,CuCs,9.29,9.317956342391295,0.045315061703626286
184,CuF,5.26,5.109423287111107,0.12916200772192185
185,CuF,5.26,5.1223561592222175,0.13038952074253457
186,CuFr,8.8,8.862585348066284,0.022501004214922692
187,CuFr,8.8,8.864966977900538,0.02218372079272245
188,CuK,8.24,8.320618977900557,0.026012395998014005
189,CuK,8.24,8.318110099447518,0.02610050519760463
190,CuLi,5.05,4.901064329629634,0.09726672597780792
191,CuLi,5.05,4.883648700000004,0.09958018690515481
192,CuMg,0.94,0.949298048387096,0.03015702325486445
193,CuMg,0.94,0.9458370125448022,0.027747762666895544
194,CuNa,5.78,5.580278902702692,0.08454669117940133
195,CuNa,5.78,5.555441902702693,0.08241513474599994
196,CuO,4.57,4.425451482758617,0.06519879903085474
197,CuO,4.57,4.416379390804594,0.06307160205668394
198,CuRa,4.65,4.567626541436457,0.06864657372314967
199,CuRa,4.65,4.569704287292811,0.07478678360538692
200,CuRb,8.81,8.806482977653614,0.025362754911110178
201,CuRb,8.81,8.81007101675976,0.025499395074755425
202,CuS,4.31,3.988751598901101,0.11405647127705772
203,CuS,4.31,3.9491407747252762,0.1215999069431434
204,CuSr,3.25,3.3299064971751413,0.07563627384588381
205,CuSr,3.25,3.333448847457627,0.07529783981193583
206,EuBa,0.08,0.09843238636363637,0.01668541142832688
207,EuBa,0.08,0.0983923863636364,0.016517908050074723
208,EuBe,0.45,0.6401660552486196,0.08023409284389742
209,EuBe,0.45,0.6420606243093929,0.0898148215911496
210,EuCa,0.17,0.1675321808510639,0.009294165352821718
211,EuCa,0.17,0.16911010638297877,0.009654504680561367
212,EuCs,1.67,1.6416936464088385,0.0262999752109381
213,EuCs,1.67,1.6396475690607721,0.02771608150877436
214,EuK,1.23,1.3206735294117653,0.02964844134476987
215,EuK,1.23,1.3276441711229952,0.03234473704773753
216,EuLi,0.16,0.29046828759057985,0.03280925837052062
217,EuLi,0.16,0.30346470742753634,0.03558855471408431
218,EuMg,0.1,0.4015153448275866,0.06540795028521598
219,EuMg,0.1,0.4213551724137935,0.06960545023187319
220,EuNa,0.54,0.5428254027777771,0.03502637646225012
221,EuNa,0.54,0.5450931138888884,0.035166518983547515
222,EuRb,1.41,1.4006344632768344,0.018766528650586506
223,EuRb,1.41,1.4008727118644049,0.017978276769024446
224,EuSr,0.12,0.14176704545454527,0.007747351110231569
225,EuSr,0.12,0.1425264772727271,0.009111345454952484
226,EuYb,0.13,0.1476945989304815,0.013297280982352555
227,EuYb,0.13,0.1476945989304815,0.013297280982352555
228,FeC,2.36,2.5969978369565268,0.12179386149679117
229,FeC,2.36,2.5973526739130484,0.11469277447149735
230,FeH,2.63,2.6307941032608673,0.06811197836567431
231,FeH,2.63,2.6248641304347804,0.06385633336796263
232,FeO,4.7,4.4583286403333275,0.06152837783947704
233,FeO,4.7,4.451341233333327,0.07010318012671651
234,FO,0.0043,0.23063298265895987,0.06414039848973248
235,FO,0.0043,0.23063298265895987,0.06414039848973248
236,FrBa,1.71,1.5224733333333331,0.051562443977073956
237,FrBa,1.71,1.5160007777777773,0.05663574769677579
238,FrBe,1.27,1.3868907017543854,0.03155300031292298
239,FrBe,1.27,1.3808647368421048,0.037503269180162994
240,FrCa,1.71,1.6386063535911601,0.04638115008100065
241,FrCa,1.71,1.6306693370165741,0.04465532709805735
242,FrMg,0.7,0.8088328333333343,0.049181060246524015
243,FrMg,0.7,0.8094561111111119,0.04861332969222981
244,FrRa,0.68,0.8003811538461547,0.03695971950990794
245,FrRa,0.68,0.7958113186813195,0.03578827952009351
246,FrSr,1.41,1.3718728813559304,0.03170611962447128
247,FrSr,1.41,1.3684700564971737,0.02906909276592731
248,GaF,2.45,2.6021003690395434,0.08787230236181248
249,GaF,2.45,2.638176302824854,0.08559144062689421
250,GeO,3.2824,3.486247714285711,0.05208126827009542
251,GeO,3.2824,3.474492681318678,0.05273411366695266
252,GeS,2.0,2.243998675824176,0.08166553792427292
253,GeS,2.0,2.2272270604395605,0.08092547120369649
254,GeSe,1.648,1.7174571249999984,0.061078144969042486
255,GeSe,1.648,1.7089704374999983,0.056338122569694386
256,GeTe,1.06,1.2364323502824868,0.050727664307315255
257,GeTe,1.06,1.223647069836787,0.05452841578701385
258,HBr,0.8272,0.9135283241758249,0.037417042611643046
259,HBr,0.8272,0.9049884835164841,0.04308575331093347
260,HCl,1.1086,1.1174558691228058,0.016535898920530118
261,HCl,1.1086,1.1174558691228058,0.016535898920530118
262,HF,1.826526,1.6524460087150845,0.09492193275084465
263,HF,1.826526,1.7882499040223474,0.0627940061407797
264,HfF,1.66,1.8963795472432403,0.06582287627098696
265,HfF,1.66,1.842331897513511,0.0535562166116138
266,HfO,3.431,3.493883975824174,0.052478098799992996
267,HfO,3.431,3.476517094505494,0.05564740586471179
268,HI,0.448,0.6113839569892476,0.03700381914550151
269,HI,0.448,0.7690741935483866,0.08851183619698823
270,IBr,0.737,0.9366432087912079,0.06260592718499304
271,IBr,0.737,0.9149707884615375,0.056770763437827276
272,ICl,1.24,1.2746442737430153,0.06525543932257352
273,ICl,1.24,1.174317988826814,0.03531375865994172
274,IF,1.948,1.860920748306011,0.0751556088616083
275,IF,1.948,1.8835586167213116,0.06785231205274815
276,InCl,3.79,4.192743573446331,0.14940035182000042
277,InCl,3.79,4.2076032090395525,0.15855901535714118
278,InF,3.4,3.2655226025555533,0.07614196632945255
279,InF,3.4,3.2890649311111084,0.06376841180793476
280,IO,2.45,2.265022447513809,0.05692938119875022
281,IO,2.45,2.265022447513809,0.05692938119875022
282,IrC,1.6,1.6349269309392245,0.07631026999014603
283,IrC,1.6,1.6455086464088378,0.06576583511003473
284,IrF,2.82,2.7236431843956,0.1740768048592763
285,IrF,2.82,2.7779453590109853,0.13650585776045426
286,IrN,1.66,1.7199738181818163,0.036187672986882975
287,IrN,1.66,1.7089049090909076,0.037565874648329584
288,KBa,1.58,1.4262234444444446,0.05275485429820396
289,KBa,1.58,1.4203230555555557,0.049362325319431515
290,KBe,1.99,1.8864926111111124,0.04901349106072625
291,KBe,1.99,1.866360111111112,0.05380240133002024
292,KBr,10.269,10.324597588235301,0.0232465106598216
293,KBr,10.269,10.321469724598936,0.023656058710323058
294,KCa,1.9,1.831675956284156,0.03392992809905197
295,KCa,1.9,1.8287957923497289,0.03372939334159244
296,KCl,10.2688,10.137860100000019,0.07768552488545716
297,KCl,10.2688,10.13644715555557,0.07698921126333792
298,KCs,1.86,1.700310667592595,0.04284152912750185
299,KCs,1.86,1.6951177703703721,0.04208689251808794
300,KF,8.59255,8.303489338461532,0.12596247909577143
301,KF,8.59255,8.261496995604388,0.14341576804174977
302,KFr,0.91,0.9090866588827823,0.06543258822054346
303,KFr,0.91,0.9078846478937713,0.06451428996601244
304,KI,10.82,10.84620784324326,0.057325462515995
305,KI,10.82,10.840076962162179,0.05326589862349905
306,KMg,0.86,0.8568514917127069,0.024675713057617246
307,KMg,0.86,0.854482762430939,0.022108278444835715
308,KRa,0.5,0.6607818408239698,0.04644334527397289
309,KRa,0.5,0.6695100280898875,0.039703972996008245
310,KRb,0.63,0.6608724501915715,0.03137991433276502
311,KRb,0.63,0.6611636714559392,0.030949870842485815
312,KSr,1.4,1.4145220338983069,0.023111295947718546
313,KSr,1.4,1.4127485875706232,0.023609660254376337
314,LaO,3.207,4.268178202732235,0.3160182967584363
315,LaO,3.207,4.204193506010924,0.28278561548622544
316,LiBa,0.51,0.5398218261648742,0.03252630372128626
317,LiBa,0.51,0.5382489463859017,0.030803501952339662
318,LiBe,3.6,3.118022087912089,0.10110123299012845
319,LiBe,3.6,3.1032798901098904,0.09479890481347429
320,LiBr,7.268,7.269249425423728,0.14433734861762768
321,LiBr,7.268,7.295176489265535,0.1479477728728216
322,LiCa,1.15,1.0258307336956534,0.03134292811384636
323,LiCa,1.15,1.020792399456523,0.03483413018684998
324,LiCl,7.1289,7.372525797790059,0.13501545209107668
325,LiCl,7.1289,7.413093011049726,0.14363754066252282
326,LiCs,5.28,4.992104444444435,0.05620439894035767
327,LiCs,5.28,4.978937333333324,0.060842163866844316
328,LiF,6.32736,5.71804254262295,0.21992363100407383
329,LiF,6.32736,5.721978822732239,0.24048557336891688
330,LiFr,4.24,4.201035695187169,0.04993032751946652
331,LiFr,4.24,4.197845133689843,0.057936552465720104
332,LiH,5.8836,5.892365124022345,0.07409625104880613
333,LiH,5.8836,5.894755690502793,0.0789673458591173
334,LiI,7.4285,7.632767511049716,0.11414002464878745
335,LiI,7.4285,7.638391627071814,0.1210369644942106
336,LiK,3.45,3.4385968304431547,0.052428121209275785
337,LiK,3.45,3.4412436396917103,0.06000148948767952
338,LiMg,1.04,1.0096087078651699,0.052520342800489804
339,LiMg,1.04,1.0211523033707877,0.05098653404265936
340,LiNa,0.47,0.52632009264432,0.06476938835375882
341,LiNa,0.47,0.5011943372129115,0.06675891049776615
342,LiO,6.84,7.029940912138728,0.13999269767201558
343,LiO,6.84,6.873686247398843,0.13626377143658872
344,LiRa,0.89,0.7473595393772896,0.031074186271075104
345,LiRa,0.89,0.7433728873626376,0.03330892632725902
346,LiRb,4.0,3.9633088285714284,0.04509843153337615
347,LiRb,4.0,3.966707838095238,0.051065843564569516
348,LiSr,0.39,0.43948936857142884,0.030681596571837846
349,LiSr,0.39,0.43555832380952414,0.029127242384356468
350,MgBa,0.002,0.03368360655737699,0.010419046823943127
351,MgBa,0.002,0.03417431693989065,0.009782705406986171
352,MgCa,0.07,0.07451118918918925,0.011072749686182583
353,MgCa,0.07,0.07467324324324333,0.010668043933789624
354,MgO,6.2,5.882865728260867,0.0771559221626834
355,MgO,6.2,5.882865728260867,0.0771559221626834
356,MgRa,0.13,0.10547601156069375,0.015639252925547055
357,MgRa,0.13,0.10507560693641628,0.01543570353779751
358,MgSr,0.009,0.04551329545454544,0.01245731404560748
359,MgSr,0.009,0.04808829545454547,0.01358055860760249
360,MoC,6.07,5.30759383333333,0.13361995780192606
361,MoC,6.07,5.268279263440857,0.14569062409349917
362,MoN,3.38,3.2320031914893597,0.06444497291047148
363,MoN,3.38,3.2428357978723383,0.0619057028609143
364,NaBa,0.08,0.2197389044256118,0.02484123204627543
365,NaBa,0.08,0.22728103154425586,0.030526544573595528
366,NaBe,2.21,1.99349458563536,0.09450085136551017
367,NaBe,2.21,1.9787748618784538,0.09608633518043226
368,NaBr,9.1183,8.728290157142846,0.10683764152532446
369,NaBr,9.1183,8.730191508571417,0.11221914515658862
370,NaCa,1.15,1.0653155464480886,0.03879198855344898
371,NaCa,1.15,1.0640854972677607,0.03665261920845721
372,NaCl,9.002,8.682147029508185,0.0855379174656088
373,NaCl,9.002,8.667916697267747,0.08139689171523348
374,NaCs,4.52,4.391464866847821,0.05139527897946471
375,NaCs,4.52,4.379734655797097,0.05537262585396877
376,NaF,8.1558,7.33893471396648,0.2172519265668245
377,NaF,8.1558,7.335234724022345,0.22626828352499356
378,NaFr,3.51,3.5352047109227827,0.05430018781761825
379,NaFr,3.51,3.5330695018832348,0.051387339020492244
380,NaH,6.4,6.312035457714276,0.07206854701393038
381,NaH,6.4,6.321487117714275,0.07829318239980977
382,NaI,9.2357,9.538414229050268,0.10916372175777633
383,NaI,9.2357,9.576384243016749,0.12861270173390613
384,NaK,2.693,2.6778013048007274,0.06913865994603272
385,NaK,2.693,2.6821271009963796,0.0632413670926955
386,NaLi,0.463,0.5019957410929956,0.0571937030846628
387,NaLi,0.463,0.5019957410929956,0.0571937030846628
388,NaMg,0.73,0.7604301724137928,0.026805798426471572
389,NaMg,0.73,0.7597722413793098,0.025995560079113522
390,NaRa,0.35,0.3934833158143945,0.023106051331567772
391,NaRa,0.35,0.39227522301136414,0.023658877178941443
392,NaRb,3.1,3.087564555711611,0.061300644344006845
393,NaRb,3.1,3.0877287556179778,0.059617957901023026
394,NaSr,0.57,0.5817814179012347,0.02038761805909088
395,NaSr,0.57,0.5804263129629631,0.019265186499152168
396,NbN,3.26,3.2576135819209004,0.07648429388746172
397,NbN,3.26,3.2286348361581885,0.05276126830801481
398,NH,1.39,1.4419543224043705,0.06134636166559824
399,NH,1.39,1.434993524590163,0.062229168847770314
400,NiH,2.4,2.414128235632187,0.04779946137178743
401,NiH,2.4,2.4109098563218425,0.0467595363450442
402,NO,0.157,0.3510483135135133,0.045357380786420966
403,NO,0.157,0.35584311891891873,0.04506661440371204
404,NS,1.81,1.6721387222222233,0.05799518829083595
405,NS,1.81,1.6756118555555564,0.053965079704082965
406,OH,1.667,1.6670712661452523,0.05257262569717351
407,OH,1.667,1.6710509350837992,0.04899489315909155
408,PbO,4.64,4.4516842413793025,0.05945729110988493
409,PbO,4.64,4.441619816091945,0.06293624296894905
410,PbS,3.59,3.562157055555552,0.05822478836083077
411,PbS,3.59,3.5454866666666636,0.0592983630933899
412,PbSe,3.28,3.1695288920454514,0.057888499199231586
413,PbSe,3.28,3.151293636363633,0.06213153212744776
414,PbTe,2.73,2.6875270498084265,0.05886958196820521
415,PbTe,2.73,2.676979750957852,0.06389809650210186
416,PN,2.747,2.66004272375691,0.07987253869359714
417,PN,2.747,2.6526996243093968,0.0817419166243177
418,PO,1.88,1.9489175499999982,0.1258079694176124
419,PO,1.88,1.9529981816483497,0.09852482464515987
420,PtC,0.99,1.2435088032786867,0.08190629478457921
421,PtC,0.99,1.2422397868852444,0.06811740928209414
422,PtF,3.42,3.147108139777776,0.1470360324797112
423,PtF,3.42,3.1972341541111096,0.11862926723060543
424,PtN,1.977,1.9377426627906986,0.03953780710403146
425,PtN,1.977,1.9273100116279083,0.03397373640290819
426,PtO,2.77,2.7787215692655383,0.06860069143418772
427,PtO,2.77,2.756116424858759,0.06423099705789884
428,PtS,1.78,1.7274931731843577,0.0610564730134906
429,PtS,1.78,1.6954571471135944,0.057031017709887825
430,RbBa,1.76,1.655975279329609,0.04209027614890008
431,RbBa,1.76,1.654279720670391,0.0432800458903213
432,RbBe,1.74,1.7167245856353595,0.033696158042383094
433,RbBe,1.74,1.712446519337017,0.03581679453493736
434,RbBr,10.86,10.796377893617027,0.03353255355143995
435,RbBr,10.86,10.803607287234051,0.029973663491977002
436,RbCa,1.89,1.8577158011049701,0.018036559864939464
437,RbCa,1.89,1.8542545303867382,0.021119400560339764
438,RbCl,10.51,10.407471579234969,0.04042399394094092
439,RbCl,10.51,10.409007691256827,0.04079957555129282
440,RbCs,1.21,1.1673763727355053,0.03679509169243539
441,RbCs,1.21,1.164705678442027,0.0336314850504853
442,RbF,8.5465,8.42934979222223,0.06706846527835936
443,RbF,8.5465,8.37769756444445,0.08971667774298367
444,RbFr,0.29,0.4434104144144139,0.03839740324397228
445,RbFr,0.29,0.43845653018017966,0.03628338008915407
446,RbI,11.48,11.409496734104058,0.04550987469495155
447,RbI,11.48,11.409135416184984,0.04714345258557249
448,RbMg,0.83,0.8431474444444436,0.023791876347522525
449,RbMg,0.83,0.8406739999999991,0.021723699695135792
450,RbRa,0.65,0.8239900552486191,0.06305876054294483
451,RbRa,0.65,0.8199354143646413,0.04746812062486839
452,RbSr,1.5,1.494607027027027,0.014972410819772004
453,RbSr,1.5,1.493129189189189,0.013985892965602471
454,ReN,1.96,2.2569758813259675,0.07866447170173786
455,ReN,1.96,2.236250091270719,0.0725763311054073
456,RhN,2.43,2.4677341803278727,0.053997179162664256
457,RhN,2.43,2.4644645737704955,0.05445191348310303
458,RhO,3.81,3.8925415934065937,0.06113264036511491
459,RhO,3.81,3.880732384615385,0.06110472775872119
460,RuF,5.34,5.179039313804341,0.1341991580346448
461,RuF,5.34,5.189894882065211,0.13604828180085646
462,ScO,4.55,4.332411301136367,0.07157511590324349
463,ScO,4.55,4.29776523295455,0.08058588081764713
464,SeF,1.52,1.5219446620000001,0.11765776070757286
465,SeF,1.52,1.6494761318888898,0.09372974666967691
466,SeH,0.5,0.6959216779661017,0.05568496773667146
467,SeH,0.5,0.6986000112994352,0.06216201196772491
468,SF,0.794,0.9508146622346352,0.03733953959743531
469,SF,0.794,0.9508146622346352,0.03733953959743531
470,SH,0.758,0.8001076553672315,0.05863898551507461
471,SH,0.758,0.8186956892655364,0.06274152396198948
472,SiO,3.0982,3.2945022408743174,0.1381215829006278
473,SiO,3.0982,3.126200852896175,0.07915516909159001
474,SiSe,1.1,1.4679661318681299,0.08947942841734456
475,SiSe,1.1,1.437566945054943,0.09614627100017305
476,SnO,4.32,4.197791941860461,0.04511982606577627
477,SnO,4.32,4.199439534883717,0.03823287274630068
478,SnS,3.18,3.3125629558011087,0.05912495312012207
479,SnS,3.18,3.294650055248623,0.0595409360038785
480,SnSe,2.82,2.85340605113636,0.0649124301804738
481,SnSe,2.82,2.840807102272724,0.060653014025299545
482,SnTe,2.19,2.251038401162789,0.046328050407564235
483,SnTe,2.19,2.2385282848837194,0.052546100059909756
484,SO,1.55,1.4953248729281765,0.07462972425203111
485,SO,1.55,1.462324762430939,0.06435800575479063
486,SrBa,0.007,0.05851178378378371,0.014835613490143399
487,SrBa,0.007,0.05654627027027021,0.01489399485852843
488,SrF,3.4676,3.624253560000001,0.14823101756680776
489,SrF,3.4676,3.435263424324326,0.07123721942635321
490,SrO,8.9,8.195017729834241,0.23522989223504356
491,SrO,8.9,8.195017729834241,0.23522989223504356
492,SrRa,0.31,0.29321083798882647,0.015989720017096865
493,SrRa,0.31,0.29440379888268126,0.016271061334932564
494,TiN,3.56,3.434963467391305,0.053662564296430224
495,TiN,3.56,3.4320944347826092,0.05348023536079235
