index,molecule,actual,average_prediction,standard_deviation
49,BaF,3.17,3.186263744098953,0.02742922706668222
50,BaO,7.954,7.9269597120240585,0.07228459105377283
51,BaO,7.954,7.9269597120240585,0.07228459105377283
52,BaRa,0.43,0.4234233792275959,0.012005555178866825
53,BaRa,0.43,0.4312661432473532,0.011428864511746446
54,BaS,10.86,10.606857798128638,0.01782466888324454
55,BaS,10.86,10.606857798128638,0.01782466888324454
56,BeBa,0.6,0.5329583725953483,0.023883638707122304
57,BeBa,0.6,0.5609843603033339,0.03560617895437497
58,BeCa,0.39,0.44709519806147474,0.02186592620657271
59,BeCa,0.39,0.4672667839467781,0.02501734224900606
60,BeMg,0.17,0.27986890814943305,0.020544457621786427
61,BeMg,0.17,0.27459035360646394,0.018190028284735427
62,BeRa,0.46,0.4653795271125101,0.03381676113184068
63,BeRa,0.46,0.47753300186844205,0.031187397935949657
64,BeSr,0.44,0.4782557512780314,0.02602958088504047
65,BeSr,0.44,0.551404252357039,0.03278906117144867
66,BF,0.5,0.5328448376999391,0.013433410215426884
67,BF,0.5,0.5328448376999391,0.013433410215426884
68,BrCl,0.519,0.5603511889161382,0.014000596360145404
69,BrCl,0.519,0.5646442729859119,0.015282801009033608
70,BrF,1.422,1.4197694692562695,0.031203325131332803
71,BrF,1.422,1.3849706410483076,0.029383527017409827
72,BrO,1.76,1.586834452864357,0.026907242029053237
73,BrO,1.76,1.5961692165357169,0.023529956372810416
74,CaBa,0.21,0.3048310861591629,0.020802952433286347
75,CaBa,0.21,0.23903696362619076,0.025546326144272307
76,CaBr,4.36,4.3291940582805,0.026076251382830457
77,CaBr,4.36,4.339439736732092,0.014104670258453505
78,CaCl,4.257,4.449173843785787,0.05838928094016209
79,CaCl,4.257,4.297702536945759,0.01460084511164013
80,CaF,3.07,3.0432439925899386,0.053308418310500275
81,CaF,3.07,3.0681982430823296,0.020237346107947408
82,CaI,4.58,4.56242373630962,0.023351851146723043
83,CaI,4.58,4.566649619125134,0.012759692784912197
84,CaRa,0.43,0.3961838051842557,0.01929456559237672
85,CaRa,0.43,0.378262348957272,0.018359356326552504
86,CaSr,0.15,0.14683744735887205,0.017097626954501535
87,CaSr,0.15,0.12035906764200542,0.01580802623724914
88,CdBa,0.02,0.027663190998212923,0.015216680452104087
89,CdBa,0.02,0.05630883256015058,0.01684158386688871
90,CdBe,0.03,0.05529228659456713,0.017051184257700833
91,CdBe,0.03,0.04429655180568172,0.018846122935896794
92,CdCa,0.02,-0.00691778467224036,0.015543862848782335
93,CdCa,0.02,-0.01015394079693762,0.017387565855150125
94,CdCs,0.4,0.427823933400379,0.02188924568438859
95,CdCs,0.4,0.41059078376160313,0.022429107870488928
96,CdFr,0.34,0.33321702418781735,0.013433955344478811
97,CdFr,0.34,0.33435499069135244,0.01321952007677266
98,CdK,0.44,0.47608853718551686,0.018988051913644458
99,CdK,0.44,0.48395144355934244,0.019013993364773697
100,CdLi,0.54,0.48780479920751285,0.022422188389634924
101,CdLi,0.54,0.490582633423854,0.022355751366798914
102,CdMg,0.02,-0.016826632881279783,0.016796769364315293
103,CdMg,0.02,-0.018334630743530887,0.01742487845360651
104,CdNa,0.4,0.3833225289290091,0.022255715989392848
105,CdNa,0.4,0.3962352196475987,0.021350381931762513
106,CdRa,0.08,0.08399442334864406,0.018000677209678965
107,CdRa,0.08,0.08642531493191177,0.018491936944447285
108,CdRb,0.42,0.4501983566844633,0.01939655371891987
109,CdRb,0.42,0.4494013127267519,0.01909015057821274
110,CdSr,0.01,-0.01846893875587835,0.014512613338904412
111,CdSr,0.01,0.005997916494297429,0.016030801261238695
112,CdZn,0.01,-0.012002873797268462,0.007021249298278496
113,CdZn,0.01,-0.0013456127097073044,0.0060319549384151815
114,CF,0.645,0.6424392596957933,0.00930769668827132
115,CF,0.645,0.6424392596957933,0.00930769668827132
116,CH,1.46,1.406560827312488,0.019436759722850923
117,CH,1.46,1.395535065011111,0.02002363727915678
118,ClF,0.8881,0.8091983202437646,0.028257403156583934
119,ClF,0.8881,0.8309505753891208,0.020006980089129277
120,ClH,1.1086,1.0619113174725474,0.012808401097492109
121,ClH,1.1086,1.0848429855492836,0.013008067619138
122,ClO,1.239,1.2084968476904756,0.022110828782361536
123,ClO,1.239,1.1971075123350032,0.031527535965680024
124,CN,1.45,1.5454363922611343,0.026496012289362214
125,CN,1.45,1.5346650298194193,0.02686601980707176
126,CO,0.122,0.24185736138671918,0.029553409352076954
127,CO,0.122,0.23953894999866895,0.020044301903084896
128,CoF,2.82,2.8772721754833257,0.029855369988546734
129,CoF,2.82,2.9082943920420883,0.03028483438967239
130,CoH,1.88,1.8728938762274623,0.014036993223215758
131,CoH,1.88,1.8846164958949334,0.012800349195098664
132,CoO,4.18,4.018445707578743,0.031052424545999678
133,CoO,4.18,4.01643598880128,0.02847136590365197
134,CrBa,2.67,2.537068281974065,0.015614995150624596
135,CrBa,2.67,2.599694578484347,0.02370158985410078
136,CrBe,1.43,1.447978466691042,0.019737399904433937
137,CrBe,1.43,1.4523193877804204,0.01973788289574533
138,CrCa,0.76,0.812720607688893,0.01512207766517048
139,CrCa,0.76,0.8117283182439704,0.01394046691819185
140,CrMg,0.1,0.18405420046191706,0.013478543895157015
141,CrMg,0.1,0.18983501056448807,0.013096869115134635
142,CrN,2.31,2.540451734050639,0.03980901078782246
143,CrN,2.31,2.5205474824784937,0.03686087048765028
144,CrO,3.88,3.950547139543263,0.04141338932551168
145,CrO,3.88,3.920762214940651,0.038891217369669
146,CrSr,1.48,1.4804982703580896,0.018971380137192136
147,CrSr,1.48,1.5006072430950186,0.015572762969493515
148,CrYb,1.19,1.1869637417747247,0.014162188324792897
149,CrYb,1.19,1.1456607535767844,0.013298682728144544
150,CS,1.9585,1.8528402048875354,0.014746980399158421
151,CS,1.9585,1.8528402048875354,0.014746980399158421
152,CsBa,2.19,2.118799399362724,0.020279057051735643
153,CsBa,2.19,2.125185931401581,0.019277603638777955
154,CsBe,1.72,1.763937492735581,0.03654942936958135
155,CsBe,1.72,1.803396231960905,0.030782613777934547
156,CsBr,10.82,10.855771922528966,0.0281781216837122
157,CsBr,10.82,10.849233617186783,0.019729523324122856
158,CsCa,2.18,2.146140850280511,0.02467842434192267
159,CsCa,2.18,2.149310451451254,0.023962499007802913
160,CsCl,10.387,10.585248233401504,0.05599729324104151
161,CsCl,10.387,10.438395594384804,0.028403572470225447
162,CSe,1.99,1.9768964517755465,0.020835918541281986
163,CSe,1.99,1.9768964517755465,0.020835918541281986
164,CsF,7.8839,8.019355435916928,0.06305042598775489
165,CsF,7.8839,7.973686153141714,0.03401630126870338
166,CsFr,0.88,0.8210209098288209,0.022648926046582807
167,CsFr,0.88,0.8242975203555587,0.02232739973746562
168,CsI,11.69,11.65746993845679,0.02668973585812089
169,CsI,11.69,11.646249031972284,0.018015692474633246
170,CsMg,0.88,0.9892521079133446,0.030936412545047316
171,CsMg,0.88,0.9549946065083478,0.021610560267808523
172,CsRa,0.87,0.9594418534836734,0.017915098729532602
173,CsRa,0.87,0.9538372083964756,0.017632914078738363
174,CsSr,1.79,1.8086590446488895,0.021884574909862453
175,CsSr,1.79,1.8013608473051768,0.01996988618383609
176,CuBa,4.01,4.177820055470426,0.028510242156191638
177,CuBa,4.01,4.2459254181710335,0.03573801976246034
178,CuBe,0.81,0.7117131244525535,0.020104800646188834
179,CuBe,0.81,0.7063087158579038,0.020703287077630732
180,CuCa,2.32,2.4337966756046945,0.02848279103933753
181,CuCa,2.32,2.429929422768937,0.03190697785251166
182,CuCs,9.29,9.149029368548469,0.03354925049426809
183,CuCs,9.29,9.112068500270569,0.0417537032946409
184,CuF,5.26,5.199624866523549,0.04127553219432729
185,CuF,5.26,5.192948257342648,0.039257147876323825
186,CuFr,8.8,8.787362497935156,0.025257541443297376
187,CuFr,8.8,8.789135674528898,0.025820078731175106
188,CuK,8.24,8.095276094906533,0.027701795794501168
189,CuK,8.24,8.102151917835078,0.030083314136839054
190,CuLi,5.05,5.092823963185582,0.028641670434561943
191,CuLi,5.05,5.111019619330363,0.029318499487746556
192,CuMg,0.94,0.897265632548753,0.015646955127296747
193,CuMg,0.94,0.8785049347174508,0.017195602373776524
194,CuNa,5.78,5.929773631429766,0.044427127701262566
195,CuNa,5.78,5.956751226561987,0.0455336717665979
196,CuO,4.57,4.738343398563796,0.0410728240307164
197,CuO,4.57,4.688446086466359,0.04569511189845563
198,CuRa,4.65,4.5489123158263185,0.03015616651399835
199,CuRa,4.65,4.557412344838582,0.03319784576077509
200,CuRb,8.81,8.65582040057874,0.024977097446725976
201,CuRb,8.81,8.650411219102473,0.028777434266229567
202,CuS,4.31,4.166934127405193,0.04426569051341354
203,CuS,4.31,4.0712547602772124,0.028698055501335234
204,CuSr,3.25,3.3225606402537347,0.029513377650953212
205,CuSr,3.25,3.3560094577996216,0.03490118630896278
206,EuBa,0.08,0.08102556512120833,0.019672002018504196
207,EuBa,0.08,0.06555643870346615,0.021773983852081468
208,EuBe,0.45,0.4571642676762174,0.027008987506206294
209,EuBe,0.45,0.5278824096802897,0.01918606912320164
210,EuCa,0.17,0.114459143015371,0.01974696243080101
211,EuCa,0.17,0.08133545253036302,0.019786974009788794
212,EuCs,1.67,1.7809508095569393,0.018179898977542547
213,EuCs,1.67,1.794336964591601,0.01879129118060687
214,EuK,1.23,1.3068691961492458,0.022082551781717127
215,EuK,1.23,1.3093025623851304,0.02466867619885616
216,EuLi,0.16,0.12525998167482907,0.013551484135917157
217,EuLi,0.16,0.1265054238340965,0.01595570876625765
218,EuMg,0.1,0.11446621231127696,0.0193911176360443
219,EuMg,0.1,0.1362992835088131,0.01876240075236475
220,EuNa,0.54,0.5135838097776552,0.01845322647075829
221,EuNa,0.54,0.5056650168744105,0.0175537253270797
222,EuRb,1.41,1.4309347584518728,0.019657183060836237
223,EuRb,1.41,1.4313865988431145,0.020775575343787166
224,EuSr,0.12,0.13333083168786822,0.009479635336271188
225,EuSr,0.12,0.13337467088371044,0.010714406047845232
226,EuYb,0.13,0.092815915562567,0.007663550837077759
227,EuYb,0.13,0.092815915562567,0.007663550837077759
228,FeC,2.36,2.4452413775971737,0.027193600904637506
229,FeC,2.36,2.4364337761853996,0.02804036126936372
230,FeH,2.63,2.57691837210021,0.015677995559425117
231,FeH,2.63,2.594599906052312,0.015344874636712372
232,FeO,4.7,4.6980017294409375,0.033892361412080324
233,FeO,4.7,4.656622734751611,0.029713148433500623
234,FO,0.0043,0.06511407845239585,0.015231183167819289
235,FO,0.0043,0.06511407845239585,0.015231183167819289
236,FrBa,1.71,1.6954441315460538,0.017333219023343272
237,FrBa,1.71,1.7021959415236088,0.017455366861918082
238,FrBe,1.27,1.434563734445056,0.01985561561449069
239,FrBe,1.27,1.4564613245179021,0.018641806671349233
240,FrCa,1.71,1.6744735209717625,0.016109533378633797
241,FrCa,1.71,1.6764927839727082,0.01584424623378355
242,FrMg,0.7,0.7281109304409471,0.025295234154856964
243,FrMg,0.7,0.7270732643547253,0.025902424902357356
244,FrRa,0.68,0.7063583423893195,0.008731431675839412
245,FrRa,0.68,0.6967298842197921,0.008655680796171955
246,FrSr,1.41,1.416226317040779,0.014265224832006467
247,FrSr,1.41,1.4115442540535952,0.014089090385720393
248,GaF,2.45,2.5336169045230923,0.028410535374780096
249,GaF,2.45,2.526118852777901,0.037270019325598036
250,GeO,3.2824,3.2668051472389377,0.03768136382315405
251,GeO,3.2824,3.3187033328802134,0.03048662480576641
252,GeS,2.0,2.115792667231811,0.035621329589413914
253,GeS,2.0,2.0922479767952042,0.034616823533486836
254,GeSe,1.648,1.6352915749144992,0.03090218111567684
255,GeSe,1.648,1.666396329384288,0.02406483562554938
256,GeTe,1.06,1.152970116435388,0.019845202958044414
257,GeTe,1.06,1.1323109360427936,0.01679115679305336
258,HBr,0.8272,0.8014261910715826,0.029426372274926667
259,HBr,0.8272,0.8053217068117831,0.030798545264884198
260,HCl,1.1086,1.0872781415556785,0.006637204623161312
261,HCl,1.1086,1.0872781415556785,0.006637204623161312
262,HF,1.826526,1.8906861881553976,0.012297047794234914
263,HF,1.826526,1.8702926467392997,0.01158658114979274
264,HfF,1.66,1.7615343993619017,0.03777764669683191
265,HfF,1.66,1.7831145918523676,0.025022353344272618
266,HfO,3.431,3.311432712046503,0.06955094834020435
267,HfO,3.431,3.278196664061735,0.04879256718384123
268,HI,0.448,0.5832347669340398,0.01401429930209671
269,HI,0.448,0.5897911972341022,0.014343018433222563
270,IBr,0.737,0.7719328360069522,0.017654716047953708
271,IBr,0.737,0.7454708962266905,0.01781772406891511
272,ICl,1.24,1.2461067371644434,0.0231729787022159
273,ICl,1.24,1.2366124274056682,0.021114664799551874
274,IF,1.948,2.0373946853335574,0.03397401737610296
275,IF,1.948,2.0282969550797394,0.021688549384200197
276,InCl,3.79,3.8097984942343017,0.04228227338445319
277,InCl,3.79,3.836481786280784,0.04274419336877039
278,InF,3.4,3.304387591071511,0.051383796109278596
279,InF,3.4,3.361923766995223,0.05138003513435276
280,IO,2.45,2.381588527914751,0.020289244905245286
281,IO,2.45,2.381588527914751,0.020289244905245286
282,IrC,1.6,1.5392318402590004,0.02469939930126309
283,IrC,1.6,1.560258925922618,0.024977874905387578
284,IrF,2.82,2.7938389378683346,0.02478037164192483
285,IrF,2.82,2.7885345749142005,0.026732369271766036
286,IrN,1.66,1.814573055596547,0.034617149749008716
287,IrN,1.66,1.8003454646676122,0.03238718628709372
288,KBa,1.58,1.5046000517214337,0.027841628227200217
289,KBa,1.58,1.5006007826763024,0.02688259335962259
290,KBe,1.99,2.0061528341939656,0.030538499042618173
291,KBe,1.99,1.9832202140696211,0.028074879717205008
292,KBr,10.269,10.315137182189195,0.02462389353857958
293,KBr,10.269,10.314624740911906,0.019638865280567297
294,KCa,1.9,1.820826334720752,0.0167172479770859
295,KCa,1.9,1.824630995657296,0.01696135854705621
296,KCl,10.2688,10.10415628245172,0.0458887134847528
297,KCl,10.2688,10.17222323792441,0.021222177590382856
298,KCs,1.86,1.9636378302810014,0.025870148648559743
299,KCs,1.86,1.9660564642670848,0.02487701289594071
300,KF,8.59255,8.530067579678487,0.03870522956433078
301,KF,8.59255,8.503631190933604,0.02306685438746559
302,KFr,0.91,0.9827241486798223,0.02332437947414811
303,KFr,0.91,0.9730512454076169,0.023131298161762282
304,KI,10.82,10.78371199166099,0.02497363416388315
305,KI,10.82,10.77593336384406,0.01946564932664304
306,KMg,0.86,0.8862881472605973,0.023074530926251183
307,KMg,0.86,0.8814454699918033,0.021015655408050973
308,KRa,0.5,0.6047207608437918,0.022923998170994296
309,KRa,0.5,0.6140987413978924,0.02266553889583643
310,KRb,0.63,0.5233872115039193,0.018904311886685475
311,KRb,0.63,0.5343305486864061,0.019363928120610184
312,KSr,1.4,1.4092752677104234,0.019933411088102863
313,KSr,1.4,1.40182103127167,0.01954225831805568
314,LaO,3.207,3.812135062799995,0.11546601472574901
315,LaO,3.207,3.4160299854427985,0.04126482226739323
316,LiBa,0.51,0.5966179738698336,0.02649568738668854
317,LiBa,0.51,0.589094326316975,0.027922252350411268
318,LiBe,3.6,3.2224714728401413,0.028536111823263266
319,LiBe,3.6,3.2453143765605517,0.021717664870809294
320,LiBr,7.268,7.28838272880098,0.02640567190015795
321,LiBr,7.268,7.3104791939366685,0.02558962526925823
322,LiCa,1.15,1.1954049253022336,0.020920139254606545
323,LiCa,1.15,1.1498279001371903,0.021094079559653364
324,LiCl,7.1289,7.153289926075597,0.03235672569231253
325,LiCl,7.1289,7.162691651357242,0.02645480656828218
326,LiCs,5.28,5.1499115620319085,0.02320460481535832
327,LiCs,5.28,5.16165277664084,0.023862232830443506
328,LiF,6.32736,6.254493946672256,0.024121590795532794
329,LiF,6.32736,6.277203654735824,0.02012895466488119
330,LiFr,4.24,4.196139599103522,0.02802714522308378
331,LiFr,4.24,4.206929433556923,0.027258338365270997
332,LiH,5.8836,5.930782014748729,0.022474492056393396
333,LiH,5.8836,5.925322609107915,0.02662459426190764
334,LiI,7.4285,7.500514291843918,0.02437392877486417
335,LiI,7.4285,7.516264916371782,0.027022509273058593
336,LiK,3.45,3.495048711277559,0.02359741047751018
337,LiK,3.45,3.503660108939022,0.01815219762363535
338,LiMg,1.04,1.0591567827262083,0.05796262760581563
339,LiMg,1.04,1.0678139038805288,0.05080149942568294
340,LiNa,0.47,0.6220840187673277,0.01906464126725767
341,LiNa,0.47,0.5232220089056188,0.027475941194037554
342,LiO,6.84,6.857957561894828,0.02763639803661279
343,LiO,6.84,6.7642952075846905,0.027239249610121013
344,LiRa,0.89,0.760759670773295,0.01621105689931391
345,LiRa,0.89,0.7561561253407979,0.015382178349670017
346,LiRb,4.0,3.990705142419603,0.023233718503893143
347,LiRb,4.0,3.9825953155506784,0.02153127289744406
348,LiSr,0.39,0.40643968044711315,0.02118556397204213
349,LiSr,0.39,0.39325131727421536,0.021622435521465245
350,MgBa,0.002,-0.0021315219829835157,0.021074785254300444
351,MgBa,0.002,0.10898717320033345,0.049853008243684147
352,MgCa,0.07,0.021869048356052374,0.02120644634843358
353,MgCa,0.07,-0.002848178236624561,0.024773893454332566
354,MgO,6.2,6.2324811639283695,0.01952892160717805
355,MgO,6.2,6.2324811639283695,0.01952892160717805
356,MgRa,0.13,0.09001614963011184,0.015734968356873758
357,MgRa,0.13,0.09290844200501142,0.019940430191699797
358,MgSr,0.009,-0.04245804144008824,0.017076898320129034
359,MgSr,0.009,-0.046009720054811076,0.0231764046379315
360,MoC,6.07,5.699927790368867,0.035775450866441134
361,MoC,6.07,5.692499608974571,0.03426397168612768
362,MoN,3.38,3.5067896638254763,0.07327515352162449
363,MoN,3.38,3.504538221235557,0.07233791385885684
364,NaBa,0.08,0.11912349246069188,0.0176022012749283
365,NaBa,0.08,0.1440822790932987,0.019111111872535703
366,NaBe,2.21,2.121688468613386,0.037351482462376996
367,NaBe,2.21,2.1921281588405317,0.03982209433302112
368,NaBr,9.1183,9.051658467064641,0.02913741567115031
369,NaBr,9.1183,9.043322181777674,0.029660654103562282
370,NaCa,1.15,1.1190787094327361,0.019476392660671464
371,NaCa,1.15,1.0888737407443803,0.018897151501221458
372,NaCl,9.002,8.866540467717021,0.0517884602002101
373,NaCl,9.002,8.9044117268944,0.05207327207085563
374,NaCs,4.52,4.402120076460986,0.02416635743527532
375,NaCs,4.52,4.389377806473711,0.0246059231440478
376,NaF,8.1558,7.999832423025554,0.03753761157770523
377,NaF,8.1558,8.026623031359565,0.04428613087749599
378,NaFr,3.51,3.437107301046762,0.02229601284396635
379,NaFr,3.51,3.436680653056502,0.022406421892428318
380,NaH,6.4,6.362550919795759,0.019570323841411538
381,NaH,6.4,6.33583513999832,0.020471679366117018
382,NaI,9.2357,9.139599242108792,0.027323417529708054
383,NaI,9.2357,9.175532185648963,0.03000812217696176
384,NaK,2.693,2.648348998855505,0.02212674953443397
385,NaK,2.693,2.6603815793651884,0.026380760712671376
386,NaLi,0.463,0.5188636501605937,0.015308579493652476
387,NaLi,0.463,0.5188636501605937,0.015308579493652476
388,NaMg,0.73,0.6982822323594425,0.02088053261022412
389,NaMg,0.73,0.7471097669912314,0.01800394447891112
390,NaRa,0.35,0.35954689574910703,0.02485896438194545
391,NaRa,0.35,0.3749145857727634,0.02815791543916154
392,NaRb,3.1,3.0834459493445627,0.021869370811462216
393,NaRb,3.1,3.0730400742812574,0.02552818069350896
394,NaSr,0.57,0.5549462691868374,0.016629992291583788
395,NaSr,0.57,0.5271339463837941,0.02009412949532636
396,NbN,3.26,3.239441637968573,0.025393885791572188
397,NbN,3.26,3.2301503363305346,0.023403169720282398
398,NH,1.39,1.3255123181996105,0.010390158268572772
399,NH,1.39,1.3271235470743243,0.011259063355576367
400,NiH,2.4,2.3330446888203724,0.01158205206200777
401,NiH,2.4,2.3473451108490293,0.010277320179047813
402,NO,0.157,0.19898447734658906,0.01886775884250437
403,NO,0.157,0.20830668940664376,0.020151005088114862
404,NS,1.81,1.82850364218657,0.021510127366987347
405,NS,1.81,1.7952313839788383,0.019909526476967917
406,OH,1.667,1.6604363461086193,0.007064347539276423
407,OH,1.667,1.6640792745515975,0.006354298134238879
408,PbO,4.64,4.509975956259459,0.034569281475617136
409,PbO,4.64,4.544152862741309,0.0315679016361277
410,PbS,3.59,3.6442026055508525,0.043718182566850186
411,PbS,3.59,3.56167077750915,0.028135366328201964
412,PbSe,3.28,3.1588890133770557,0.030867686016568596
413,PbSe,3.28,3.163307022457306,0.023900739322227783
414,PbTe,2.73,2.7930042288665424,0.025501672865805722
415,PbTe,2.73,2.7824068460597386,0.02093158206943984
416,PN,2.747,2.658462670412761,0.015978390249532813
417,PN,2.747,2.6551654135774125,0.015274125551223334
418,PO,1.88,1.887525279239994,0.022339638012432994
419,PO,1.88,1.8791047962857652,0.021342938643094136
420,PtC,0.99,1.023916104850973,0.022115123004078297
421,PtC,0.99,1.0730532754287914,0.02050966682124933
422,PtF,3.42,3.3562721426693365,0.015585016489645616
423,PtF,3.42,3.372462201398487,0.014008393069812696
424,PtN,1.977,2.0367256401032203,0.023985283323437072
425,PtN,1.977,2.02362175005333,0.023358503319857216
426,PtO,2.77,2.74420644128811,0.03404201452914896
427,PtO,2.77,2.7199131396744445,0.023573305161453832
428,PtS,1.78,1.8402901499493431,0.01638144451939776
429,PtS,1.78,1.787625927594823,0.013554677216625257
430,RbBa,1.76,1.6836714130796657,0.022016961203590223
431,RbBa,1.76,1.6821102716936627,0.022391172598248268
432,RbBe,1.74,1.8790856646072804,0.028556137242316638
433,RbBe,1.74,1.859182378451871,0.02538357115332116
434,RbBr,10.86,10.886596847892994,0.02255172693559014
435,RbBr,10.86,10.896021397579938,0.020813037906252486
436,RbCa,1.89,1.8916853262660756,0.02147400164258433
437,RbCa,1.89,1.8945510783936825,0.021091554722540252
438,RbCl,10.51,10.536923450165247,0.03687934720260515
439,RbCl,10.51,10.53031882965941,0.026961105453281783
440,RbCs,1.21,1.314072748518673,0.021264395027907775
441,RbCs,1.21,1.3115035645975324,0.022093340914342192
442,RbF,8.5465,8.471379736028371,0.051167158685024146
443,RbF,8.5465,8.539757799521972,0.032247265056083524
444,RbFr,0.29,0.302756944989822,0.02234115802043873
445,RbFr,0.29,0.2981104130955572,0.022246140337877647
446,RbI,11.48,11.411722778494761,0.017465533699013002
447,RbI,11.48,11.406543769855249,0.0158361116803199
448,RbMg,0.83,0.8497936951139596,0.0260880610617925
449,RbMg,0.83,0.8554391224777488,0.022391592479397378
450,RbRa,0.65,0.747237868626736,0.021013479025136738
451,RbRa,0.65,0.7477947531175732,0.020717144967158683
452,RbSr,1.5,1.4952011823118831,0.013133686299793076
453,RbSr,1.5,1.4877624678790584,0.013202299931260285
454,ReN,1.96,2.0158018030069034,0.010079297177488912
455,ReN,1.96,2.0081701079710768,0.009284876785175655
456,RhN,2.43,2.4032925635078723,0.036659465528685736
457,RhN,2.43,2.429489087374854,0.03339896278890842
458,RhO,3.81,3.889635077150767,0.03890953742102654
459,RhO,3.81,3.8185168944805086,0.036410107355263746
460,RuF,5.34,5.225019006040467,0.01444848970734009
461,RuF,5.34,5.26025709657316,0.013042287026984109
462,ScO,4.55,4.3217544762169515,0.0629215930505767
463,ScO,4.55,4.359922060311227,0.042464010163401525
464,SeF,1.52,1.4995280707199978,0.03830158651437141
465,SeF,1.52,1.589511363640145,0.020713672881322143
466,SeH,0.5,0.6320711947395902,0.018071521019625208
467,SeH,0.5,0.605065814442017,0.02109713719333204
468,SF,0.794,0.8817900318488275,0.013668369991671194
469,SF,0.794,0.8817900318488275,0.013668369991671194
470,SH,0.758,0.7861728794477238,0.02841327255028397
471,SH,0.758,0.8369772939203993,0.02543941696187261
472,SiO,3.0982,3.0026396246368634,0.03370095433142084
473,SiO,3.0982,3.0641307514650378,0.022350030358291084
474,SiSe,1.1,1.246065219693577,0.02071124540424887
475,SiSe,1.1,1.1684802599020805,0.01871715839051379
476,SnO,4.32,4.374839593936598,0.04676823465008196
477,SnO,4.32,4.310625233280763,0.035576246360055394
478,SnS,3.18,3.26680329010381,0.033628600309836984
479,SnS,3.18,3.1732743107839116,0.024066013988374272
480,SnSe,2.82,2.76443199813073,0.030756689331994744
481,SnSe,2.82,2.787762129917343,0.022435317591971544
482,SnTe,2.19,2.176585492263871,0.0287937425705909
483,SnTe,2.19,2.1776540158259263,0.02322631910435923
484,SO,1.55,1.4630958177484068,0.024939922307347116
485,SO,1.55,1.6276440694597976,0.026832459968391374
486,SrBa,0.007,0.006093706281038972,0.01911365340191543
487,SrBa,0.007,-0.02638193300931787,0.020176858480411758
488,SrF,3.4676,3.5785352324954274,0.08982120360681545
489,SrF,3.4676,3.4820452310601624,0.023570082189416825
490,SrO,8.9,8.70870363919616,0.043372615956616165
491,SrO,8.9,8.70870363919616,0.043372615956616165
492,SrRa,0.31,0.2983530688214998,0.017244301203594055
493,SrRa,0.31,0.29737477083383346,0.01763259119968609
494,TiN,3.56,3.3800244483470494,0.026623446280991992
495,TiN,3.56,3.3955610195721,0.024419491804932275
