index,molecule,actual,average_prediction,standard_deviation
74,CaBa,0.21,0.34457554012616276,0.03316216559295555
75,CaBa,0.21,0.32398828555187,0.024716245479855924
76,CaBr,4.36,4.886701548556239,0.2775363010354883
77,CaBr,4.36,4.688252637001876,0.23068879751075913
78,CaCl,4.257,5.094403820186481,0.2888688906473099
79,CaCl,4.257,4.812519039883797,0.24877055782188656
80,CaF,3.07,4.0267707003098145,0.3462228652348002
81,CaF,3.07,3.782555142311795,0.2934079148638062
82,CaI,4.58,4.9837097705124025,0.23272145635839897
83,CaI,4.58,4.8613095186792386,0.19104493862657665
84,CaRa,0.43,0.32646811657806407,0.01055867659173127
85,CaRa,0.43,0.3213040436843483,0.0180910564877428
86,CaSr,0.15,0.06321503460318702,0.026902260428873847
87,CaSr,0.15,0.06159617355571992,0.025911334164664603
88,CdBa,0.02,0.112111354024334,0.022054768705344986
89,CdBa,0.02,0.12238825747844104,0.011597372043179763
90,CdBe,0.03,0.044461303980293826,0.06453255728460333
91,CdBe,0.03,0.04304100678911098,0.06777816302893389
92,CdCa,0.02,-0.08553041014069762,0.018552424611464242
93,CdCa,0.02,-0.08257388736286975,0.015336237193308774
94,CdCs,0.4,0.8861114423609263,0.1498040790960424
95,CdCs,0.4,0.8707656750491632,0.15266150857471758
96,CdFr,0.34,0.8351423442885783,0.16035716550114731
97,CdFr,0.34,0.8069008315970901,0.16429977234827978
98,CdK,0.44,0.7968675410924893,0.14501833759346827
99,CdK,0.44,0.803163479045755,0.1472591756281751
100,CdLi,0.54,0.5397001920216684,0.08047898065962723
101,CdLi,0.54,0.5206789254600734,0.08139247168188915
102,CdMg,0.02,-0.13818167290973274,0.0603770268579534
103,CdMg,0.02,-0.15339990397353961,0.06343331979223818
104,CdNa,0.4,0.5544003775660915,0.0890135826531322
105,CdNa,0.4,0.5678873844878334,0.1001713638199381
106,CdRa,0.08,0.018802656701622917,0.04574803879960856
107,CdRa,0.08,0.015243498019547688,0.044711011116862695
108,CdRb,0.42,0.7956163966102293,0.14786555702690798
109,CdRb,0.42,0.7915288507127641,0.15121641902399918
110,CdSr,0.01,-0.06152198055389846,0.05066555802348343
111,CdSr,0.01,-0.04949385038779069,0.05289459734319081
112,CdZn,0.01,-0.015824783871784816,0.06414308586255305
113,CdZn,0.01,-0.01753897305463511,0.063076501915778
114,CF,0.645,0.8666690303382365,0.1336510060491116
115,CF,0.645,0.8666690303382365,0.1336510060491116
116,CH,1.46,1.4746529886687691,0.07199411097427778
117,CH,1.46,1.3885625985381558,0.05113135865805974
118,ClF,0.8881,0.8167779346155742,0.05346676531991864
119,ClF,0.8881,0.970591961104927,0.03229018203011082
120,ClH,1.1086,1.2101941831036667,0.039004319588171396
121,ClH,1.1086,1.2057795974924659,0.020005710322928204
122,ClO,1.239,0.8861120805646481,0.11686273973078933
123,ClO,1.239,0.9313415769884609,0.09795206026265692
124,CN,1.45,1.3700955337918896,0.05080819747662606
125,CN,1.45,1.374371202873809,0.05397864864515204
126,CO,0.122,0.9503677275918632,0.12028223555044701
127,CO,0.122,0.899633777348395,0.09923688665862213
128,CoF,2.82,3.228799957399522,0.20474283672066934
129,CoF,2.82,3.7029247892205603,0.20079732146305854
130,CoH,1.88,1.9707162955125967,0.033788396280833397
131,CoH,1.88,1.9788306432984277,0.011585446329249913
132,CoO,4.18,3.4674165977748177,0.11325698385471525
133,CoO,4.18,3.3085105499537777,0.09860260732075223
134,CrBa,2.67,2.1951222331195854,0.06112399023129733
135,CrBa,2.67,2.308424062318373,0.05495292517197481
136,CrBe,1.43,1.0911556967062814,0.08833347495473677
137,CrBe,1.43,1.1952833758831989,0.08853171552277253
138,CrCa,0.76,0.9008259516068765,0.05403258954843727
139,CrCa,0.76,0.9397048641326888,0.062069123452723994
140,CrMg,0.1,0.46752496710638314,0.06249648995582512
141,CrMg,0.1,0.5192998899549425,0.06808209928637701
142,CrN,2.31,3.1635622408814754,0.1484297193108844
143,CrN,2.31,3.192483492840609,0.11572910276604136
144,CrO,3.88,4.164734750515102,0.13572518060742336
145,CrO,3.88,3.985731392504793,0.033653030081602364
146,CrSr,1.48,1.490686098989508,0.058164587075051254
147,CrSr,1.48,1.5473638157385612,0.04962205019201777
148,CrYb,1.19,1.0876174376984484,0.01175369640491449
149,CrYb,1.19,1.0848422569539393,0.021054587124269226
150,CS,1.9585,1.7944150541603314,0.09114168402003127
151,CS,1.9585,1.7944150541603314,0.09114168402003127
152,CsBa,2.19,1.9219427779715759,0.06866698717670221
153,CsBa,2.19,1.918871702562778,0.06902513576501487
154,CsBe,1.72,1.8198966354778674,0.023600263564258827
155,CsBe,1.72,1.8237485757627723,0.028395492323068563
156,CsBr,10.82,9.905897979054847,0.2428937727778132
157,CsBr,10.82,9.714490202725074,0.2518609257629249
158,CsCa,2.18,2.0784780273568932,0.023250270719833602
159,CsCa,2.18,2.0790250888165183,0.024185417511021455
160,CsCl,10.387,9.672705468431097,0.23838142155887637
161,CsCl,10.387,9.390475666694094,0.23607734591152846
162,CSe,1.99,1.8784019691523062,0.0501706125513523
163,CSe,1.99,1.8784019691523062,0.0501706125513523
164,CsF,7.8839,7.461368411126392,0.2122646426574475
165,CsF,7.8839,7.410078913840303,0.22446496693233023
166,CsFr,0.88,0.9572546686459689,0.03834080287410652
167,CsFr,0.88,0.955388732712389,0.040000283139282396
168,CsI,11.69,10.205960127349535,0.2243787593018299
169,CsI,11.69,10.063272105801442,0.22323207216001276
170,CsMg,0.88,1.2702147476289587,0.07128852960707205
171,CsMg,0.88,1.2498111547853534,0.07512232497407245
172,CsRa,0.87,1.4019055640460072,0.09308723386814845
173,CsRa,0.87,1.3905726435024657,0.09627830298849868
174,CsSr,1.79,1.751606530147993,0.05011466709171861
175,CsSr,1.79,1.7546472719051318,0.0517596369300805
176,CuBa,4.01,4.016245342617343,0.0689941142390016
177,CuBa,4.01,4.103158271703839,0.026071897289376936
178,CuBe,0.81,0.9081247767243413,0.027964195653215677
179,CuBe,0.81,0.9307429289461578,0.04724946578743388
180,CuCa,2.32,2.5003939580495698,0.07064071695390985
181,CuCa,2.32,2.495106379833424,0.0694724683859342
182,CuCs,9.29,7.169855551994424,0.1619896307501319
183,CuCs,9.29,7.1976119860875025,0.15069955657522263
184,CuF,5.26,4.498196376369265,0.23156786466276771
185,CuF,5.26,4.928331260949954,0.18189174925855922
186,CuFr,8.8,6.964121879751188,0.1632019662242193
187,CuFr,8.8,6.950315963425884,0.15823716452655912
188,CuK,8.24,6.679230609627782,0.1430047666067964
189,CuK,8.24,6.657028459024268,0.1397270380017009
190,CuLi,5.05,5.05586878645334,0.06387441494720493
191,CuLi,5.05,5.09855210877232,0.0568177611205538
192,CuMg,0.94,0.8407280077008804,0.005106701188022474
193,CuMg,0.94,0.8391007104181623,0.005131100322827175
194,CuNa,5.78,5.704636704548719,0.05228856273067443
195,CuNa,5.78,5.687763383806309,0.048816330594979446
196,CuO,4.57,4.540217827343735,0.0771857728538442
197,CuO,4.57,4.403668963762228,0.07058013591945053
198,CuRa,4.65,3.7853195757470646,0.08630234210618115
199,CuRa,4.65,3.816257354452441,0.07862973729571252
200,CuRb,8.81,7.048239085900238,0.15221290993310832
201,CuRb,8.81,7.018346464142394,0.1513839103136179
202,CuS,4.31,3.525464886892913,0.08683988596427779
203,CuS,4.31,3.3407556048544595,0.09375500415150037
204,CuSr,3.25,3.331922688134051,0.0349256048229609
205,CuSr,3.25,3.3465439922165094,0.016947633434815073
206,EuBa,0.08,0.17766159041547713,0.012950789016391746
207,EuBa,0.08,0.17615381260470545,0.017393686294336925
208,EuBe,0.45,0.5593444564059594,0.02217220192551602
209,EuBe,0.45,0.7116350194672444,0.05363277391030722
210,EuCa,0.17,0.06793820421293384,0.009727830971973966
211,EuCa,0.17,0.06750936129385456,0.01218678405320963
212,EuCs,1.67,1.893007707440894,0.10343461716170158
213,EuCs,1.67,1.9146251805987695,0.11216846975616589
214,EuK,1.23,1.6143220115384789,0.0916683875730756
215,EuK,1.23,1.6379178417016416,0.09706734549386353
216,EuLi,0.16,0.27803481617525055,0.03878086334128944
217,EuLi,0.16,0.36797380333787405,0.05907497278346936
218,EuMg,0.1,0.20397313620945684,0.01449706464504048
219,EuMg,0.1,0.2099160545036972,0.02828558825559256
220,EuNa,0.54,0.6356747799912551,0.02333524479855056
221,EuNa,0.54,0.5949616558910049,0.06069027289463956
222,EuRb,1.41,1.593516319249554,0.08697508512779181
223,EuRb,1.41,1.6252678305287207,0.10044033243954063
224,EuSr,0.12,0.11932683321817271,0.044470844213585464
225,EuSr,0.12,0.13233513617132783,0.04835980077492052
226,EuYb,0.13,0.029947365498482658,0.0007863140947176444
227,EuYb,0.13,0.029947365498482658,0.0007863140947176444
228,FeC,2.36,2.3296204114665544,0.06399563030139094
229,FeC,2.36,2.349387948391137,0.06784130975782592
230,FeH,2.63,2.31525013095637,0.06463197718703838
231,FeH,2.63,2.3210043792706068,0.058778442424507464
232,FeO,4.7,3.8779040523090273,0.1289912588559944
233,FeO,4.7,3.621065972566211,0.07668266608129606
234,FO,0.0043,0.33792700156104455,0.1416359289063969
235,FO,0.0043,0.33792700156104455,0.1416359289063969
236,FrBa,1.71,1.5997044888453034,0.0339921516120688
237,FrBa,1.71,1.5991892416992002,0.03333973013017531
238,FrBe,1.27,1.7397282760501138,0.06781919520412306
239,FrBe,1.27,1.8376703296325403,0.07783842191679617
240,FrCa,1.71,1.7780681296970247,0.05215821164520263
241,FrCa,1.71,1.782939796804408,0.04958102440973807
242,FrMg,0.7,1.1365090274872327,0.08383207281751306
243,FrMg,0.7,1.1850004989492124,0.09020482511245934
244,FrRa,0.68,1.0731169488184749,0.10750181989344695
245,FrRa,0.68,1.0637067755609237,0.11205278402729156
246,FrSr,1.41,1.4898700968103236,0.039606931933341014
247,FrSr,1.41,1.4914652587393684,0.037442613688898396
248,GaF,2.45,3.2909822189351794,0.2759153714600396
249,GaF,2.45,3.963692199266212,0.2059031353544222
250,GeO,3.2824,3.2546779653499516,0.07270986424724717
251,GeO,3.2824,3.337146336731936,0.05264682728190021
252,GeS,2.0,2.2681259800416544,0.09749308991813282
253,GeS,2.0,2.1634590140070276,0.0654770200849676
254,GeSe,1.648,1.7956605656879645,0.06254139943074961
255,GeSe,1.648,1.7430939025143324,0.028593481842589603
256,GeTe,1.06,1.4188625068717997,0.08560804418831779
257,GeTe,1.06,1.3128780586930242,0.07227226417996271
258,HBr,0.8272,1.5593242327414838,0.08787091458022739
259,HBr,0.8272,1.6198944793115435,0.10628929460892966
260,HCl,1.1086,1.2059624148170824,0.019362253011489406
261,HCl,1.1086,1.2059624148170824,0.019362253011489406
262,HF,1.826526,2.982601372454839,0.10658834398528394
263,HF,1.826526,3.221890932448479,0.09716861513285245
264,HfF,1.66,3.929446649308798,0.17380674835384127
265,HfF,1.66,4.194874540201451,0.17466553152237033
266,HfO,3.431,3.9872734501648246,0.2082288472829428
267,HfO,3.431,3.505549250145174,0.05570018868999608
268,HI,0.448,2.0526388056696807,0.09120632000037199
269,HI,0.448,2.1609751433200928,0.10319244030720844
270,IBr,0.737,0.8466147837985654,0.025967762147582035
271,IBr,0.737,0.8385811320995014,0.008027600032850727
272,ICl,1.24,1.372487464713704,0.04558259960821379
273,ICl,1.24,1.3386498583458626,0.02076758646401544
274,IF,1.948,2.2203115970073544,0.11377503797092703
275,IF,1.948,2.215005357962998,0.101990728117965
276,InCl,3.79,4.7864573824543495,0.1835670849565416
277,InCl,3.79,5.0978793799134525,0.17137355246745467
278,InF,3.4,3.937404334880158,0.29974638121865693
279,InF,3.4,4.50487912939309,0.24499889659251525
280,IO,2.45,2.2920688904416986,0.08151222966553129
281,IO,2.45,2.2920688904416986,0.08151222966553129
282,IrC,1.6,1.6215028045057356,0.07421085138406262
283,IrC,1.6,1.6826240011414364,0.04554493436584885
284,IrF,2.82,2.9912296532735394,0.1047685010581442
285,IrF,2.82,3.1764083034363044,0.11088369102720429
286,IrN,1.66,2.1304396538400687,0.07556930378056527
287,IrN,1.66,2.047984749269832,0.06886628648502456
288,KBa,1.58,1.4932799905307041,0.028238324771728236
289,KBa,1.58,1.4929378367026416,0.030428503184868005
290,KBe,1.99,1.8962751047850717,0.03004489061297645
291,KBe,1.99,1.9208301340789913,0.047863857652929935
292,KBr,10.269,9.127734517710792,0.29657204401291154
293,KBr,10.269,9.194342454657528,0.28107472296651326
294,KCa,1.9,1.7852057747242005,0.02889383141447613
295,KCa,1.9,1.7740588021869927,0.03735206777496776
296,KCl,10.2688,8.945029502143376,0.291960514843115
297,KCl,10.2688,8.972147720327417,0.27567369055638136
298,KCs,1.86,1.8563914784631976,0.05550033099324233
299,KCs,1.86,1.8646069342434366,0.057177019184724405
300,KF,8.59255,7.0737971183303525,0.29666448816774976
301,KF,8.59255,7.238774002295207,0.2779493910754771
302,KFr,0.91,1.1361723215138981,0.07904614809688869
303,KFr,0.91,1.144252604145945,0.08625419557227701
304,KI,10.82,9.397106227601235,0.25832019130383016
305,KI,10.82,9.485381167797604,0.23952313584820834
306,KMg,0.86,1.1914747228478737,0.06661145626491999
307,KMg,0.86,1.1899966220005969,0.07424027601027931
308,KRa,0.5,1.0685914453772754,0.07998476232495849
309,KRa,0.5,1.0672159550459188,0.08892089611283037
310,KRb,0.63,0.7453971410650231,0.04271975012038961
311,KRb,0.63,0.7510556455294671,0.04848997632052141
312,KSr,1.4,1.4204870670063507,0.042696566878265826
313,KSr,1.4,1.4047742508349415,0.04567191787306868
314,LaO,3.207,4.714507904378043,0.17910689595713458
315,LaO,3.207,4.243802341716678,0.09892793264610547
316,LiBa,0.51,0.6030606815956018,0.020431552944860466
317,LiBa,0.51,0.5636205383094138,0.046229870833431046
318,LiBe,3.6,1.505503605432638,0.06720447873573153
319,LiBe,3.6,1.6550973338000796,0.07031456889014061
320,LiBr,7.268,7.283462631569131,0.08570787367600598
321,LiBr,7.268,7.321170584677413,0.07731494471080763
322,LiCa,1.15,1.0856144547051099,0.03358806757855001
323,LiCa,1.15,1.0466191119387527,0.015923051204426057
324,LiCl,7.1289,7.195568259321353,0.09169620837362591
325,LiCl,7.1289,7.20769911557289,0.09405902835652286
326,LiCs,5.28,3.684788385215502,0.16711984951387543
327,LiCs,5.28,3.5843131100523777,0.17174689753945982
328,LiF,6.32736,6.065088836251798,0.1613227437527948
329,LiF,6.32736,6.240399609274959,0.10668503379019174
330,LiFr,4.24,3.393353636516632,0.17874292849839987
331,LiFr,4.24,3.2698574336233075,0.1890876882922416
332,LiH,5.8836,5.468922593847166,0.1301112767541283
333,LiH,5.8836,5.4735174240578575,0.13298687953153707
334,LiI,7.4285,7.410925786987225,0.07923987425108685
335,LiI,7.4285,7.518054734974827,0.05654330709831974
336,LiK,3.45,3.249319257565151,0.13504077327339706
337,LiK,3.45,3.116949401783077,0.14356499434793268
338,LiMg,1.04,0.9402041127664514,0.02224433638627858
339,LiMg,1.04,0.9350339855784284,0.026670345944935624
340,LiNa,0.47,1.3225399921143615,0.11668924247065339
341,LiNa,0.47,0.8583478565407692,0.1984283507685315
342,LiO,6.84,6.341731889652687,0.19478388453066794
343,LiO,6.84,5.761882547337001,0.1344260552468164
344,LiRa,0.89,0.5603861257358973,0.06414303279863441
345,LiRa,0.89,0.5003772661004037,0.07263346784281846
346,LiRb,4.0,3.262393260566581,0.1578092702107455
347,LiRb,4.0,3.151640900069102,0.1629550600350343
348,LiSr,0.39,0.4928613747971654,0.009019163826755048
349,LiSr,0.39,0.4789883898951895,0.027301384837711648
350,MgBa,0.002,0.09801676109894028,0.011165822307829592
351,MgBa,0.002,0.10025467716577331,0.013087674604718356
352,MgCa,0.07,0.004778488782559893,0.036712570075232286
353,MgCa,0.07,-0.013385437117386535,0.026184880389039
354,MgO,6.2,4.693420846424531,0.2640365152797775
355,MgO,6.2,4.693420846424531,0.2640365152797775
356,MgRa,0.13,0.11136854545040444,0.04794454503271385
357,MgRa,0.13,0.06680677850459671,0.044886788828613924
358,MgSr,0.009,0.019470321619562764,0.042650686183730344
359,MgSr,0.009,-0.0020884309623729197,0.03779024123598488
360,MoC,6.07,3.026400549721312,0.11686867654835752
361,MoC,6.07,3.0680802786855725,0.11166652553535164
362,MoN,3.38,3.1033125547271627,0.1130861235143603
363,MoN,3.38,3.097583962278328,0.10389938138910863
364,NaBa,0.08,0.19242226529479542,0.030070092720568046
365,NaBa,0.08,0.2706324439468562,0.045760187808502516
366,NaBe,2.21,1.6250007061086842,0.06662795823885961
367,NaBe,2.21,1.6992433430366678,0.06541320179468266
368,NaBr,9.1183,8.430448422612892,0.24132146552705216
369,NaBr,9.1183,8.59274747530827,0.22798400477881756
370,NaCa,1.15,1.0410521894835039,0.022472326102561616
371,NaCa,1.15,1.054271741921664,0.014329605961275525
372,NaCl,9.002,8.391829180333694,0.24845768140401248
373,NaCl,9.002,8.520369310148688,0.23292638985187866
374,NaCs,4.52,3.0545627386511978,0.16001195585750272
375,NaCs,4.52,3.136988248051384,0.13240674934788993
376,NaF,8.1558,6.927370370226726,0.2784553034154732
377,NaF,8.1558,7.162915645511091,0.2569243270572948
378,NaFr,3.51,2.662152482902127,0.18493403528913616
379,NaFr,3.51,2.7502985674536413,0.16106553167176155
380,NaH,6.4,5.829474772810935,0.1791749536165226
381,NaH,6.4,5.80903230588483,0.16947064184920832
382,NaI,9.2357,8.556464751488102,0.20700994721654442
383,NaI,9.2357,8.728747662703258,0.19276368768795554
384,NaK,2.693,2.490728253679229,0.11883597699085811
385,NaK,2.693,2.561486180841784,0.07679302232919441
386,NaLi,0.463,0.8467241773062361,0.16450370784940715
387,NaLi,0.463,0.8467241773062361,0.16450370784940715
388,NaMg,0.73,0.8075593726839935,0.043055475961254024
389,NaMg,0.73,0.8217633099145404,0.04072872081350052
390,NaRa,0.35,0.2953897974616566,0.062266265383055706
391,NaRa,0.35,0.3751741962096062,0.06849930765590856
392,NaRb,3.1,2.5400296152690047,0.16505257449313662
393,NaRb,3.1,2.645701913372994,0.13182342672384342
394,NaSr,0.57,0.5728960379342795,0.04918935039466082
395,NaSr,0.57,0.6475054301549518,0.02977518713754972
396,NbN,3.26,3.349308789466574,0.03986285007697295
397,NbN,3.26,3.3359527605533654,0.05475721347002999
398,NH,1.39,1.2886633579864917,0.006492833955713222
399,NH,1.39,1.2895065804323809,0.00379423166212692
400,NiH,2.4,2.294577728562501,0.025818849948068923
401,NiH,2.4,2.304387163380026,0.024396686707767172
402,NO,0.157,0.35173199054985205,0.08112945298677036
403,NO,0.157,0.31446514591344876,0.0655334619262952
404,NS,1.81,1.8144830456451648,0.06834467665999693
405,NS,1.81,1.700101581989906,0.03774359111404833
406,OH,1.667,1.5670490146319132,0.00023348366089981875
407,OH,1.667,1.5670077638690294,0.00020607755440177458
408,PbO,4.64,3.449222773359723,0.1204498451367639
409,PbO,4.64,3.214170339637181,0.08587087354911621
410,PbS,3.59,2.879326541080559,0.1060881399537666
411,PbS,3.59,2.593416612002304,0.10176131575381121
412,PbSe,3.28,2.5602507602301747,0.11167877968569857
413,PbSe,3.28,2.340763258350372,0.10785752926111947
414,PbTe,2.73,2.5231986625216156,0.09394690187240998
415,PbTe,2.73,2.3915814069390424,0.11695606557723555
416,PN,2.747,2.224721093399015,0.10532394730801854
417,PN,2.747,2.1481932781366155,0.09661900052812
418,PO,1.88,2.2530993360353544,0.12906758818902228
419,PO,1.88,2.0375034769175935,0.06452644846277024
420,PtC,0.99,1.435338170120998,0.07433533350493833
421,PtC,0.99,1.6376664767247557,0.08063253122085962
422,PtF,3.42,3.179934786564677,0.10465843106792548
423,PtF,3.42,3.3300906701232207,0.04542941822233472
424,PtN,1.977,2.1732913862473464,0.08085386040964672
425,PtN,1.977,2.152031151646253,0.06572671245241136
426,PtO,2.77,2.8591352800686263,0.050981128568855685
427,PtO,2.77,2.6775291411864766,0.034514268772773846
428,PtS,1.78,1.88055039541998,0.004785541531340942
429,PtS,1.78,1.8306895593404244,0.06160292389911519
430,RbBa,1.76,1.5617859244588066,0.050769599187591455
431,RbBa,1.76,1.5483108083599473,0.05045603679459885
432,RbBe,1.74,1.842769790115286,0.016533255614154394
433,RbBe,1.74,1.8612588385481497,0.03572721805235875
434,RbBr,10.86,9.848394531476545,0.2788596548780081
435,RbBr,10.86,9.866324677645931,0.27307214629185533
436,RbCa,1.89,1.7887588107812045,0.022406404572654144
437,RbCa,1.89,1.7870200656158972,0.02509728793204839
438,RbCl,10.51,9.599330912965456,0.28297002931795184
439,RbCl,10.51,9.576401592691093,0.2772563876137741
440,RbCs,1.21,1.3069624928046675,0.019397844705402695
441,RbCs,1.21,1.3065666345697469,0.017679788369698364
442,RbF,8.5465,7.543622870453236,0.2959208387291989
443,RbF,8.5465,7.621242597794729,0.2777066217600712
444,RbFr,0.29,0.4686604847563375,0.06604651517577928
445,RbFr,0.29,0.46657254199696513,0.06597842087835473
446,RbI,11.48,10.123324033321769,0.26219757040315006
447,RbI,11.48,10.16747143359242,0.2535202721485554
448,RbMg,0.83,1.1929997795788596,0.06643378848470259
449,RbMg,0.83,1.1923622015154174,0.074457001336197
450,RbRa,0.65,1.107345378588388,0.09188114109554808
451,RbRa,0.65,1.095470099585899,0.09727582122834656
452,RbSr,1.5,1.4808865094543595,0.05324162019199697
453,RbSr,1.5,1.471328343661646,0.05186475314868405
454,ReN,1.96,2.0818629275299623,0.05339792956125121
455,ReN,1.96,2.0603806956384485,0.01678186571945273
456,RhN,2.43,2.4951875415665477,0.05382990356938089
457,RhN,2.43,2.5042037812463316,0.05657627105630189
458,RhO,3.81,3.709200534848022,0.029316441165330297
459,RhO,3.81,3.521340246136751,0.08844008838031675
460,RuF,5.34,4.329428923845434,0.20747311597504825
461,RuF,5.34,4.712190035122021,0.1821549761574316
462,ScO,4.55,4.057215788784224,0.1363128438508541
463,ScO,4.55,3.94748632994608,0.07476092049968215
464,SeF,1.52,1.7843580996357882,0.18758782116363146
465,SeF,1.52,2.446198434135485,0.12484030884231162
466,SeH,0.5,1.6506504665397361,0.0986375987691194
467,SeH,0.5,1.8048203474747304,0.0864618099522368
468,SF,0.794,1.5067092992196065,0.13034210736748147
469,SF,0.794,1.5067092992196065,0.13034210736748147
470,SH,0.758,1.5358819089941231,0.10007458987793566
471,SH,0.758,1.7487403262360013,0.09809475502931209
472,SiO,3.0982,3.3190899802231972,0.1097105589848833
473,SiO,3.0982,3.2349110831301577,0.05632853293863532
474,SiSe,1.1,1.9044214908774724,0.0865028249506181
475,SiSe,1.1,1.754860046462083,0.0626266744061183
476,SnO,4.32,4.195117685828261,0.05388102252047655
477,SnO,4.32,4.105738164495572,0.06970711842063639
478,SnS,3.18,3.2591476753845603,0.04958213375818862
479,SnS,3.18,3.119625942450118,0.05876063270247461
480,SnSe,2.82,2.8598312508039196,0.060211786376462656
481,SnSe,2.82,2.7562688347923636,0.047797804330029184
482,SnTe,2.19,2.2732423311013776,0.04304993748207632
483,SnTe,2.19,2.1589321356633566,0.06408674182191806
484,SO,1.55,1.5404175827027085,0.07868363208685943
485,SO,1.55,1.6720495739513628,0.05170240537682891
486,SrBa,0.007,0.13425766422952312,0.03034802666654827
487,SrBa,0.007,0.11605258607811293,0.02014890643659628
488,SrF,3.4676,4.692303594551675,0.3296575709604966
489,SrF,3.4676,4.289156010122532,0.2762518579933372
490,SrO,8.9,5.860662886316304,0.28230466031122176
491,SrO,8.9,5.860662886316304,0.28230466031122176
492,SrRa,0.31,0.2044148643948683,0.017281405042788547
493,SrRa,0.31,0.20007515609660761,0.020503509844105365
494,TiN,3.56,2.663841543475999,0.13123359061819906
495,TiN,3.56,2.7380689556576283,0.09297443420252333
